run_id,condition,rt,responses,task,trial_type,trial_index,time_elapsed,internal_node_id,left_shape,right_shape,bias_shape,subject_id,stimulus,key_press,phase,block,trial,rewarded,image,unrewarded_left_trials,unrewarded_right_trials,correct_shape,response,correct,did_reward,value,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version
30,1,null,"""","""",html-keyboard-response,182,325356,0.0-4.0-0.0-0.46,cats,dogs,dogs,CDA15,"<p class=""fixation"">+</p>",null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,277.6350000058301,"""",respond,html-keyboard-response,183,325746,0.0-4.0-0.0-1.46,cats,dogs,dogs,CDA15,"<img src=""img/7C_10S_yellow3.jpg"" style=""width:500px;""></img>",76,test,1,47,1,img/7C_10S_yellow3.jpg,0,2,dogs,dogs,true,true,"""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""",reward-feedback,audio-keyboard-response,184,327249,0.0-4.0-0.0-3.46-0.46,cats,dogs,dogs,CDA15,mp3/reward-coin-drop.mp3,null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""","""",html-keyboard-response,185,327759,0.0-4.0-0.0-0.47,cats,dogs,dogs,CDA15,"<p class=""fixation"">+</p>",null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,562.4450000468642,"""",respond,html-keyboard-response,186,328327,0.0-4.0-0.0-1.47,cats,dogs,dogs,CDA15,"<img src=""img/7C_10S_yellow5.jpg"" style=""width:500px;""></img>",76,test,1,48,0,img/7C_10S_yellow5.jpg,0,2,dogs,dogs,true,false,"""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""","""",html-keyboard-response,187,329842,0.0-4.0-0.0-4.47-0.47,cats,dogs,dogs,CDA15,"
      <div style=""position: absolute; top: 2vh; left: 2vw;"">
        <img src=""img/yellow_circle.jpeg"" style=""width:100px;""></img>
        <p>S = cats</p>
      </div>
      <div style=""position: absolute; top: 2vh; right: 2vw;"">
        <img src=""img/yellow_square.jpeg"" style=""width:100px;""></img>
        <p>L = dogs</p>
      </div>",null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""","""",html-keyboard-response,188,330345,0.0-4.0-0.0-0.48,cats,dogs,dogs,CDA15,"<p class=""fixation"">+</p>",null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,262.34500005375594,"""",respond,html-keyboard-response,189,330729,0.0-4.0-0.0-1.48,cats,dogs,dogs,CDA15,"<img src=""img/7S_10C_yellow9.jpg"" style=""width:500px;""></img>",83,test,1,49,0,img/7S_10C_yellow9.jpg,0,1,cats,cats,true,false,"""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""","""",html-keyboard-response,190,332249,0.0-4.0-0.0-4.48-0.48,cats,dogs,dogs,CDA15,"
      <div style=""position: absolute; top: 2vh; left: 2vw;"">
        <img src=""img/yellow_circle.jpeg"" style=""width:100px;""></img>
        <p>S = cats</p>
      </div>
      <div style=""position: absolute; top: 2vh; right: 2vw;"">
        <img src=""img/yellow_square.jpeg"" style=""width:100px;""></img>
        <p>L = dogs</p>
      </div>",null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""","""",html-keyboard-response,191,332769,0.0-4.0-0.0-0.49,cats,dogs,dogs,CDA15,"<p class=""fixation"">+</p>",null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,333.2050000317395,"""",respond,html-keyboard-response,192,333160,0.0-4.0-0.0-1.49,cats,dogs,dogs,CDA15,"<img src=""img/7C_10S_yellow6.jpg"" style=""width:500px;""></img>",76,test,1,50,1,img/7C_10S_yellow6.jpg,0,1,dogs,dogs,true,true,"""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""",reward-feedback,audio-keyboard-response,193,334669,0.0-4.0-0.0-3.49-0.49,cats,dogs,dogs,CDA15,mp3/reward-coin-drop.mp3,null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""","""",html-keyboard-response,194,335182,0.0-4.0-0.0-0.50,cats,dogs,dogs,CDA15,"<p class=""fixation"">+</p>",null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,476.08500003116205,"""",respond,html-keyboard-response,195,335660,0.0-4.0-0.0-1.50,cats,dogs,dogs,CDA15,"<img src=""img/7C_10S_yellow4.jpg"" style=""width:500px;""></img>",76,test,1,51,0,img/7C_10S_yellow4.jpg,0,1,dogs,dogs,true,false,"""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""","""",html-keyboard-response,196,337163,0.0-4.0-0.0-4.50-0.50,cats,dogs,dogs,CDA15,"
      <div style=""position: absolute; top: 2vh; left: 2vw;"">
        <img src=""img/yellow_circle.jpeg"" style=""width:100px;""></img>
        <p>S = cats</p>
      </div>
      <div style=""position: absolute; top: 2vh; right: 2vw;"">
        <img src=""img/yellow_square.jpeg"" style=""width:100px;""></img>
        <p>L = dogs</p>
      </div>",null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""","""",html-keyboard-response,197,337679,0.0-4.0-0.0-0.51,cats,dogs,dogs,CDA15,"<p class=""fixation"">+</p>",null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,222.26499998942018,"""",respond,html-keyboard-response,198,338069,0.0-4.0-0.0-1.51,cats,dogs,dogs,CDA15,"<img src=""img/7S_10C_yellow10.jpg"" style=""width:500px;""></img>",83,test,1,52,0,img/7S_10C_yellow10.jpg,0,0,cats,cats,true,false,"""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""","""",html-keyboard-response,199,339571,0.0-4.0-0.0-4.51-0.51,cats,dogs,dogs,CDA15,"
      <div style=""position: absolute; top: 2vh; left: 2vw;"">
        <img src=""img/yellow_circle.jpeg"" style=""width:100px;""></img>
        <p>S = cats</p>
      </div>
      <div style=""position: absolute; top: 2vh; right: 2vw;"">
        <img src=""img/yellow_square.jpeg"" style=""width:100px;""></img>
        <p>L = dogs</p>
      </div>",null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""","""",html-keyboard-response,200,340081,0.0-4.0-0.0-0.52,cats,dogs,dogs,CDA15,"<p class=""fixation"">+</p>",null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,352.4599999655038,"""",respond,html-keyboard-response,201,340457,0.0-4.0-0.0-1.52,cats,dogs,dogs,CDA15,"<img src=""img/7C_10S_yellow5.jpg"" style=""width:500px;""></img>",83,test,1,53,1,img/7C_10S_yellow5.jpg,0,0,dogs,cats,false,false,"""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""","""",html-keyboard-response,202,341964,0.0-4.0-0.0-4.52-0.52,cats,dogs,dogs,CDA15,"
      <div style=""position: absolute; top: 2vh; left: 2vw;"">
        <img src=""img/yellow_circle.jpeg"" style=""width:100px;""></img>
        <p>S = cats</p>
      </div>
      <div style=""position: absolute; top: 2vh; right: 2vw;"">
        <img src=""img/yellow_square.jpeg"" style=""width:100px;""></img>
        <p>L = dogs</p>
      </div>",null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""","""",html-keyboard-response,203,342489,0.0-4.0-0.0-0.53,cats,dogs,dogs,CDA15,"<p class=""fixation"">+</p>",null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,396.8250000034459,"""",respond,html-keyboard-response,204,342888,0.0-4.0-0.0-1.53,cats,dogs,dogs,CDA15,"<img src=""img/7S_10C_yellow8.jpg"" style=""width:500px;""></img>",76,test,1,54,0,img/7S_10C_yellow8.jpg,0,1,cats,dogs,false,false,"""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""","""",html-keyboard-response,205,344399,0.0-4.0-0.0-4.53-0.53,cats,dogs,dogs,CDA15,"
      <div style=""position: absolute; top: 2vh; left: 2vw;"">
        <img src=""img/yellow_circle.jpeg"" style=""width:100px;""></img>
        <p>S = cats</p>
      </div>
      <div style=""position: absolute; top: 2vh; right: 2vw;"">
        <img src=""img/yellow_square.jpeg"" style=""width:100px;""></img>
        <p>L = dogs</p>
      </div>",null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""","""",html-keyboard-response,206,344901,0.0-4.0-0.0-0.54,cats,dogs,dogs,CDA15,"<p class=""fixation"">+</p>",null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,352.3399999830872,"""",respond,html-keyboard-response,207,345282,0.0-4.0-0.0-1.54,cats,dogs,dogs,CDA15,"<img src=""img/7C_10S_yellow3.jpg"" style=""width:500px;""></img>",83,test,1,55,1,img/7C_10S_yellow3.jpg,0,1,dogs,cats,false,false,"""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""","""",html-keyboard-response,208,346790,0.0-4.0-0.0-4.54-0.54,cats,dogs,dogs,CDA15,"
      <div style=""position: absolute; top: 2vh; left: 2vw;"">
        <img src=""img/yellow_circle.jpeg"" style=""width:100px;""></img>
        <p>S = cats</p>
      </div>
      <div style=""position: absolute; top: 2vh; right: 2vw;"">
        <img src=""img/yellow_square.jpeg"" style=""width:100px;""></img>
        <p>L = dogs</p>
      </div>",null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""","""",html-keyboard-response,209,347305,0.0-4.0-0.0-0.55,cats,dogs,dogs,CDA15,"<p class=""fixation"">+</p>",null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,332.76499999919906,"""",respond,html-keyboard-response,210,347691,0.0-4.0-0.0-1.55,cats,dogs,dogs,CDA15,"<img src=""img/7S_10C_yellow7.jpg"" style=""width:500px;""></img>",83,test,1,56,0,img/7S_10C_yellow7.jpg,0,2,cats,cats,true,false,"""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""","""",html-keyboard-response,211,349207,0.0-4.0-0.0-4.55-0.55,cats,dogs,dogs,CDA15,"
      <div style=""position: absolute; top: 2vh; left: 2vw;"">
        <img src=""img/yellow_circle.jpeg"" style=""width:100px;""></img>
        <p>S = cats</p>
      </div>
      <div style=""position: absolute; top: 2vh; right: 2vw;"">
        <img src=""img/yellow_square.jpeg"" style=""width:100px;""></img>
        <p>L = dogs</p>
      </div>",null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""","""",html-keyboard-response,212,349711,0.0-4.0-0.0-0.56,cats,dogs,dogs,CDA15,"<p class=""fixation"">+</p>",null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,372.9400000302121,"""",respond,html-keyboard-response,213,350089,0.0-4.0-0.0-1.56,cats,dogs,dogs,CDA15,"<img src=""img/7S_10C_yellow10.jpg"" style=""width:500px;""></img>",83,test,1,57,0,img/7S_10C_yellow10.jpg,0,2,cats,cats,true,false,"""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""","""",html-keyboard-response,214,351594,0.0-4.0-0.0-4.56-0.56,cats,dogs,dogs,CDA15,"
      <div style=""position: absolute; top: 2vh; left: 2vw;"">
        <img src=""img/yellow_circle.jpeg"" style=""width:100px;""></img>
        <p>S = cats</p>
      </div>
      <div style=""position: absolute; top: 2vh; right: 2vw;"">
        <img src=""img/yellow_square.jpeg"" style=""width:100px;""></img>
        <p>L = dogs</p>
      </div>",null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""","""",html-keyboard-response,215,352109,0.0-4.0-0.0-0.57,cats,dogs,dogs,CDA15,"<p class=""fixation"">+</p>",null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,354.5649999869056,"""",respond,html-keyboard-response,216,352489,0.0-4.0-0.0-1.57,cats,dogs,dogs,CDA15,"<img src=""img/7S_10C_yellow9.jpg"" style=""width:500px;""></img>",83,test,1,58,0,img/7S_10C_yellow9.jpg,0,2,cats,cats,true,false,"""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""","""",html-keyboard-response,217,354006,0.0-4.0-0.0-4.57-0.57,cats,dogs,dogs,CDA15,"
      <div style=""position: absolute; top: 2vh; left: 2vw;"">
        <img src=""img/yellow_circle.jpeg"" style=""width:100px;""></img>
        <p>S = cats</p>
      </div>
      <div style=""position: absolute; top: 2vh; right: 2vw;"">
        <img src=""img/yellow_square.jpeg"" style=""width:100px;""></img>
        <p>L = dogs</p>
      </div>",null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""","""",html-keyboard-response,218,354516,0.0-4.0-0.0-0.58,cats,dogs,dogs,CDA15,"<p class=""fixation"">+</p>",null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,323.72500002384186,"""",respond,html-keyboard-response,219,354898,0.0-4.0-0.0-1.58,cats,dogs,dogs,CDA15,"<img src=""img/7C_10S_yellow3.jpg"" style=""width:500px;""></img>",83,test,1,59,1,img/7C_10S_yellow3.jpg,0,2,dogs,cats,false,false,"""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""","""",html-keyboard-response,220,356400,0.0-4.0-0.0-4.58-0.58,cats,dogs,dogs,CDA15,"
      <div style=""position: absolute; top: 2vh; left: 2vw;"">
        <img src=""img/yellow_circle.jpeg"" style=""width:100px;""></img>
        <p>S = cats</p>
      </div>
      <div style=""position: absolute; top: 2vh; right: 2vw;"">
        <img src=""img/yellow_square.jpeg"" style=""width:100px;""></img>
        <p>L = dogs</p>
      </div>",null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""","""",html-keyboard-response,221,356910,0.0-4.0-0.0-0.59,cats,dogs,dogs,CDA15,"<p class=""fixation"">+</p>",null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,286.49500000756234,"""",respond,html-keyboard-response,222,357292,0.0-4.0-0.0-1.59,cats,dogs,dogs,CDA15,"<img src=""img/7S_10C_yellow9.jpg"" style=""width:500px;""></img>",83,test,1,60,0,img/7S_10C_yellow9.jpg,0,3,cats,cats,true,false,"""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""","""",html-keyboard-response,223,358808,0.0-4.0-0.0-4.59-0.59,cats,dogs,dogs,CDA15,"
      <div style=""position: absolute; top: 2vh; left: 2vw;"">
        <img src=""img/yellow_circle.jpeg"" style=""width:100px;""></img>
        <p>S = cats</p>
      </div>
      <div style=""position: absolute; top: 2vh; right: 2vw;"">
        <img src=""img/yellow_square.jpeg"" style=""width:100px;""></img>
        <p>L = dogs</p>
      </div>",null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""","""",html-keyboard-response,224,359310,0.0-4.0-0.0-0.60,cats,dogs,dogs,CDA15,"<p class=""fixation"">+</p>",null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,275.3999999840744,"""",respond,html-keyboard-response,225,359697,0.0-4.0-0.0-1.60,cats,dogs,dogs,CDA15,"<img src=""img/7S_10C_yellow7.jpg"" style=""width:500px;""></img>",76,test,1,61,0,img/7S_10C_yellow7.jpg,0,3,cats,dogs,false,false,"""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""","""",html-keyboard-response,226,361198,0.0-4.0-0.0-4.60-0.60,cats,dogs,dogs,CDA15,"
      <div style=""position: absolute; top: 2vh; left: 2vw;"">
        <img src=""img/yellow_circle.jpeg"" style=""width:100px;""></img>
        <p>S = cats</p>
      </div>
      <div style=""position: absolute; top: 2vh; right: 2vw;"">
        <img src=""img/yellow_square.jpeg"" style=""width:100px;""></img>
        <p>L = dogs</p>
      </div>",null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""","""",html-keyboard-response,227,361712,0.0-4.0-0.0-0.61,cats,dogs,dogs,CDA15,"<p class=""fixation"">+</p>",null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,308.1499999971129,"""",respond,html-keyboard-response,228,362105,0.0-4.0-0.0-1.61,cats,dogs,dogs,CDA15,"<img src=""img/7S_10C_yellow6.jpg"" style=""width:500px;""></img>",76,test,1,62,0,img/7S_10C_yellow6.jpg,0,3,cats,dogs,false,false,"""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""","""",html-keyboard-response,229,363622,0.0-4.0-0.0-4.61-0.61,cats,dogs,dogs,CDA15,"
      <div style=""position: absolute; top: 2vh; left: 2vw;"">
        <img src=""img/yellow_circle.jpeg"" style=""width:100px;""></img>
        <p>S = cats</p>
      </div>
      <div style=""position: absolute; top: 2vh; right: 2vw;"">
        <img src=""img/yellow_square.jpeg"" style=""width:100px;""></img>
        <p>L = dogs</p>
      </div>",null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
30,1,null,"""","""",html-keyboard-response,230,364130,0.0-4.0-0.0-0.62,cats,dogs,dogs,CDA15,"<p class=""fixation"">+</p>",null,test,1,"""","""","""","""","""","""","""","""","""","""","2021-03-16 18:10:08",96.8.130.106,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36",WebKit,Chrome,89.0.4389.82,Windows,10.0
